"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","conn.in_enc_timed","conn.ou_enc_timed","conn.in_enc_count","conn.ou_enc_count","conn.in_tsize","conn.ou_tsize","conn.in_asize","conn.ou_asize","conn.in_rateps","conn.ou_rateps","attack"
"Tcp","4","76081","66","80","-1","16","19219728000","9604596000","12","2","1460","134","121.0","67.0","0.061855670103092786","0.010309278350515464","true"
"Tcp","4","76081","66","80","-1","16","19219885000","9603783000","12","2","1460","134","121.0","67.0","0.061855670103092786","0.010309278350515464","true"
"Tcp","4","76081","66","80","-1","16","19205939000","-1","12","1","1460","67","121.0","67.0","0.061855670103092786","0.005154639175257732","true"
"Tcp","4","76081","66","80","-1","16","19227916000","-1","12","1","1460","67","121.0","67.0","0.061855670103092786","0.005154639175257732","true"
"Tcp","4","76081","66","80","-1","16","19238041000","-1","12","1","1460","67","121.0","67.0","0.061855670103092786","0.005154639175257732","true"
"Tcp","4","76081","66","80","-1","16","19213877000","9604430000","12","2","1460","134","121.0","67.0","0.061855670103092786","0.010309278350515464","true"
"Tcp","4","76081","66","80","-1","16","19213875000","9604548000","12","2","1460","134","121.0","67.0","0.061855670103092786","0.010309278350515464","true"
"Tcp","4","76082","66","80","-1","16","19204727000","-1","12","1","1460","67","121.0","67.0","0.061855670103092786","0.005154639175257732","true"
"Tcp","4","76082","66","80","-1","16","19200890000","-1","12","1","1460","67","121.0","67.0","0.061855670103092786","0.005154639175257732","true"
"Tcp","4","76082","66","80","-1","16","19200905000","-1","12","1","1460","67","121.0","67.0","0.061855670103092786","0.005154639175257732","true"
"Tcp","4","76082","66","80","-1","16","19201072000","-1","12","1","1460","67","121.0","67.0","0.061855670103092786","0.005154639175257732","true"
"Tcp","4","76082","66","80","-1","16","19226781000","-1","12","1","1460","67","121.0","67.0","0.061855670103092786","0.005154639175257732","true"
"Tcp","4","76082","66","80","-1","16","19226980000","-1","12","0","1460","0","121.0","0.0","0.061855670103092786","0.0","true"
"Tcp","4","76082","66","80","-1","16","19211684000","-1","12","0","1460","0","121.0","0.0","0.061855670103092786","0.0","true"
"Tcp","4","76082","66","80","-1","16","19211703000","-1","12","1","1460","67","121.0","67.0","0.06153846153846154","0.005128205128205128","true"
"Tcp","4","76082","66","80","-1","16","19211892000","-1","12","0","1460","0","121.0","0.0","0.06153846153846154","0.0","true"
"Tcp","4","76082","66","80","-1","16","19212055000","-1","12","1","1460","67","121.0","67.0","0.06153846153846154","0.005128205128205128","true"
"Tcp","4","76082","66","80","-1","16","19202651000","-1","12","0","1460","0","121.0","0.0","0.06153846153846154","0.0","true"
"Tcp","4","76082","66","80","-1","16","19202698000","-1","12","0","1460","0","121.0","0.0","0.06153846153846154","0.0","true"
"Tcp","4","76082","66","80","-1","16","19200033000","-1","12","1","1460","67","121.0","67.0","0.06153846153846154","0.005128205128205128","true"
"Tcp","4","76082","66","80","-1","16","19200026000","-1","12","0","1460","0","121.0","0.0","0.06153846153846154","0.0","true"
"Tcp","4","76082","66","80","-1","16","19200018000","-1","12","0","1460","0","121.0","0.0","0.06153846153846154","0.0","true"
"Tcp","4","76082","66","80","-1","16","19227842000","-1","12","0","1460","0","121.0","0.0","0.06153846153846154","0.0","true"
"Tcp","4","76083","66","80","-1","16","19211490000","-1","12","0","1460","0","121.0","0.0","0.06153846153846154","0.0","true"
"Tcp","4","76083","66","80","-1","16","19211489000","-1","12","0","1460","0","121.0","0.0","0.06153846153846154","0.0","true"
"Tcp","4","76083","66","80","-1","16","19207728000","-1","12","0","1460","0","121.0","0.0","0.06153846153846154","0.0","true"
"Tcp","4","76083","66","80","-1","16","19207779000","-1","12","0","1460","0","121.0","0.0","0.06153846153846154","0.0","true"
"Tcp","4","76083","66","80","-1","16","19207975000","-1","12","0","1460","0","121.0","0.0","0.06153846153846154","0.0","true"
"Tcp","4","76083","66","80","-1","16","19206666000","-1","12","0","1460","0","121.0","0.0","0.06153846153846154","0.0","true"
"Tcp","4","76083","66","80","-1","16","19206710000","-1","12","0","1460","0","121.0","0.0","0.061224489795918366","0.0","true"
"Tcp","4","76083","66","80","-1","16","19206862000","-1","12","0","1460","0","121.0","0.0","0.061224489795918366","0.0","true"
"Tcp","4","76083","66","80","-1","16","19206985000","-1","12","0","1460","0","121.0","0.0","0.061224489795918366","0.0","true"
"Tcp","4","76084","66","80","-1","16","19220937000","-1","12","0","1460","0","121.0","0.0","0.061224489795918366","0.0","true"
"Tcp","4","76084","66","80","-1","16","19220912000","-1","12","0","1460","0","121.0","0.0","0.061224489795918366","0.0","true"
"Tcp","4","76084","66","80","-1","16","19220952000","-1","12","0","1460","0","121.0","0.0","0.061224489795918366","0.0","true"
"Tcp","4","76084","66","80","-1","16","19230820000","-1","12","0","1460","0","121.0","0.0","0.061224489795918366","0.0","true"
"Tcp","4","76084","54","80","-1","16","2471429000","-1","13","0","3558","0","273.0","0.0","0.08496732026143791","0.0","false"
"Tcp","4","76084","66","80","-1","16","19203620000","-1","12","0","1460","0","121.0","0.0","0.061224489795918366","0.0","true"
"Tcp","4","76084","66","80","-1","16","19203796000","-1","12","0","1460","0","121.0","0.0","0.061224489795918366","0.0","true"
"Tcp","4","76084","66","80","-1","16","19207742000","-1","12","0","1460","0","121.0","0.0","0.061224489795918366","0.0","true"
"Tcp","4","76084","66","80","-1","16","19207905000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76084","66","80","-1","16","19209762000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76084","66","80","-1","16","19209954000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76084","66","80","-1","16","19194748000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76084","66","80","-1","16","19194898000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76085","66","80","-1","16","19199639000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76085","66","80","-1","16","19199668000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76085","66","80","-1","16","19200003000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76085","66","80","-1","16","19206708000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76085","66","80","-1","16","19206863000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76085","66","80","-1","16","19206959000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76085","66","80","-1","16","19324883000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76085","66","80","-1","16","19325009000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76085","66","80","-1","16","19324982000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76085","66","80","-1","16","19325181000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76085","66","80","-1","16","19195853000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76085","66","80","-1","16","19222784000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76085","66","80","-1","16","19222922000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Icmp","4","76085","74","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1.0","-1.0","-1.0","-1.0","false"
"Tcp","4","76085","66","80","-1","16","19219866000","-1","12","0","1460","0","121.0","0.0","0.06091370558375635","0.0","true"
"Tcp","4","76085","66","80","-1","16","19205794000","-1","12","0","1460","0","121.0","0.0","0.06060606060606061","0.0","true"
"Tcp","4","76086","66","80","-1","16","1923945000","9607414000","13","3","1526","201","117.0","67.0","0.06532663316582915","0.01507537688442211","true"
"Tcp","4","76086","66","80","-1","16","1907912000","9602313000","13","3","1526","201","117.0","67.0","0.06532663316582915","0.01507537688442211","true"
"Tcp","4","76086","66","80","-1","16","44997000","9606450000","14","3","1592","201","113.0","67.0","0.07035175879396985","0.01507537688442211","true"
"Tcp","4","76086","66","80","-1","16","1712123000","9611386000","13","3","1526","201","117.0","67.0","0.06532663316582915","0.01507537688442211","true"
"Tcp","4","76086","66","80","-1","16","1795190000","9619566000","13","2","1526","134","117.0","67.0","0.06532663316582915","0.010050251256281407","true"
"Tcp","4","76086","66","80","-1","16","41021000","9602462000","14","3","1592","201","113.0","67.0","0.07035175879396985","0.01507537688442211","true"
"Tcp","4","76086","66","80","-1","16","1921771000","9607463000","13","2","1526","134","117.0","67.0","0.06532663316582915","0.010050251256281407","true"
"Tcp","4","76086","66","80","-1","16","1927813000","9607403000","13","2","1526","134","117.0","67.0","0.06532663316582915","0.010050251256281407","true"
"Tcp","4","76086","66","80","-1","16","1748111000","9611328000","13","2","1526","134","117.0","67.0","0.06532663316582915","0.010050251256281407","true"
"Tcp","4","76086","66","80","-1","16","41011000","9611386000","14","3","1592","201","113.0","67.0","0.07035175879396985","0.01507537688442211","true"
"Tcp","4","76086","66","80","-1","16","1787128000","9609421000","13","2","1526","134","117.0","67.0","0.06532663316582915","0.010050251256281407","true"
"Tcp","4","76086","66","80","-1","16","19204113000","-1","12","0","1460","0","121.0","0.0","0.06060606060606061","0.0","true"
"Tcp","4","76086","66","80","-1","16","1793176000","9609420000","13","2","1526","134","117.0","67.0","0.06532663316582915","0.010050251256281407","true"
"Tcp","4","76086","66","80","-1","16","43022000","9619578000","14","2","1592","134","113.0","67.0","0.07035175879396985","0.010050251256281407","true"
"Tcp","4","76087","66","80","-1","16","1804079000","9609421000","13","2","1526","134","117.0","67.0","0.06532663316582915","0.010050251256281407","true"
"Tcp","4","76087","66","80","-1","16","42037000","9607403000","14","2","1592","134","113.0","67.0","0.07","0.01","true"
"Tcp","4","76087","66","80","-1","16","45000000","9611328000","14","2","1592","134","113.0","67.0","0.07","0.01","true"
"Tcp","4","76087","66","80","-1","16","42997000","9611348000","14","2","1592","134","113.0","67.0","0.07","0.01","true"
"Tcp","4","76087","66","80","-1","16","44921000","9609421000","14","2","1592","134","113.0","67.0","0.07","0.01","true"
"Tcp","4","76087","66","80","-1","16","42077000","9609420000","14","2","1592","134","113.0","67.0","0.07","0.01","true"
"Tcp","4","76087","66","80","-1","16","1706082000","9611444000","13","2","1526","134","117.0","67.0","0.065","0.01","true"
"Tcp","4","76087","66","80","-1","16","42020000","9609421000","14","2","1592","134","113.0","67.0","0.07","0.01","true"
"Tcp","4","76087","66","80","-1","16","1744138000","9604596000","13","2","1526","134","117.0","67.0","0.065","0.01","true"
"Tcp","4","76087","66","80","-1","16","42013000","9611384000","14","2","1592","134","113.0","67.0","0.07","0.01","true"
"Tcp","4","76087","66","80","-1","16","1846161000","9609513000","13","2","1526","134","117.0","67.0","0.065","0.01","true"
"Tcp","4","76087","66","80","-1","16","1835578000","9609883000","13","2","1526","134","117.0","67.0","0.065","0.01","true"
"Tcp","4","76087","66","80","-1","16","1842061000","9610556000","13","2","1526","134","117.0","67.0","0.065","0.01","true"
"Tcp","4","76087","66","80","-1","16","1736117000","9604376000","13","2","1526","134","117.0","67.0","0.065","0.01","true"
"Tcp","4","76087","66","80","-1","16","42040000","9603783000","14","2","1592","134","113.0","67.0","0.07","0.01","true"
"Tcp","4","76088","66","80","-1","16","1648964000","9604880000","13","2","1526","134","117.0","67.0","0.065","0.01","true"
"Tcp","4","76088","66","80","-1","16","1655025000","9605764000","13","2","1526","134","117.0","67.0","0.065","0.01","true"
"Tcp","4","76088","66","80","-1","16","42026000","9609513000","14","2","1592","134","113.0","67.0","0.07","0.01","true"
"Tcp","4","76088","66","80","-1","16","41485000","9609883000","14","2","1592","134","113.0","67.0","0.06965174129353234","0.009950248756218905","true"
"Tcp","4","76088","66","80","-1","16","44027000","9610556000","14","2","1592","134","113.0","67.0","0.06965174129353234","0.009950248756218905","true"
"Tcp","4","76088","66","80","-1","16","1906246000","-1","13","1","1526","67","117.0","67.0","0.06467661691542288","0.004975124378109453","true"
"Tcp","4","76088","66","80","-1","16","1822144000","-1","13","1","1526","67","117.0","67.0","0.06467661691542288","0.004975124378109453","true"
"Tcp","4","76088","66","80","-1","16","1723962000","-1","13","1","1526","67","117.0","67.0","0.06467661691542288","0.004975124378109453","true"
"Tcp","4","76088","66","80","-1","16","1909187000","-1","13","1","1526","67","117.0","67.0","0.06467661691542288","0.004975124378109453","true"
"Tcp","4","76088","66","80","-1","16","1915030000","-1","13","1","1526","67","117.0","67.0","0.06467661691542288","0.004975124378109453","true"
"Tcp","4","76088","66","80","-1","16","1709105000","-1","13","1","1526","67","117.0","67.0","0.06467661691542288","0.004975124378109453","true"
"Tcp","4","76088","66","80","-1","16","1714021000","-1","13","1","1526","67","117.0","67.0","0.06467661691542288","0.004975124378109453","true"
"Tcp","4","76088","66","80","-1","16","41946000","-1","14","1","1592","67","113.0","67.0","0.06965174129353234","0.004975124378109453","true"
"Tcp","4","76088","66","80","-1","16","1761934000","-1","13","1","1526","67","117.0","67.0","0.06467661691542288","0.004975124378109453","true"
"Tcp","4","76088","66","80","-1","16","43033000","-1","14","1","1592","67","113.0","67.0","0.06965174129353234","0.004975124378109453","true"
"Tcp","4","76089","66","80","-1","16","1862238000","-1","13","1","1526","67","117.0","67.0","0.06467661691542288","0.004975124378109453","true"
"Tcp","4","76089","66","80","-1","16","1868113000","-1","13","1","1526","67","117.0","67.0","0.06467661691542288","0.004975124378109453","true"
"Tcp","4","76089","66","80","-1","16","1786198000","-1","13","1","1526","67","117.0","67.0","0.06467661691542288","0.004975124378109453","true"
