"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_timed","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_count","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_tsize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_asize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_rateps","attack"
"Tcp","4","75958","74","80","-1","2","5991000","1963","398988","203.0","17.069565217391304","true"
"Tcp","4","75958","74","80","-1","2","5999000","1965","399136","203.0","17.08695652173913","true"
"Tcp","4","75958","74","80","-1","2","5981000","1967","399284","202.0","17.104347826086958","true"
"Tcp","4","75958","74","80","-1","2","6000000","1969","399432","202.0","17.121739130434783","true"
"Tcp","4","75958","74","80","-1","2","5995000","1971","399580","202.0","17.139130434782608","true"
"Tcp","4","75959","74","80","-1","2","6098000","1973","399728","202.0","17.156521739130437","true"
"Tcp","4","75959","74","80","-1","2","6021000","1975","399876","202.0","17.17391304347826","true"
"Tcp","4","75959","74","80","-1","2","5596000","1977","400024","202.0","17.191304347826087","true"
"Tcp","4","75959","74","80","-1","2","6070000","1979","400172","202.0","17.208695652173912","true"
"Tcp","4","75959","74","80","-1","2","5903000","1981","400320","202.0","17.22608695652174","true"
"Tcp","4","75959","74","80","-1","2","6022000","1984","400542","201.0","17.252173913043478","true"
"Tcp","4","75959","74","80","-1","2","6051000","1985","400616","201.0","17.112068965517242","true"
"Tcp","4","75959","74","80","-1","2","5974000","1988","400838","201.0","17.137931034482758","true"
"Tcp","4","75959","74","80","-1","2","6031000","1989","400912","201.0","17.146551724137932","true"
"Tcp","4","75959","74","80","-1","2","5992000","1992","401134","201.0","17.17241379310345","true"
"Tcp","4","75959","74","80","-1","2","6032000","1993","401208","201.0","17.18103448275862","true"
"Tcp","4","75960","54","80","-1","17","113000","1995","401316","201.0","17.198275862068964","false"
"Tcp","4","75960","74","80","-1","2","78000","1997","401444","201.0","17.21551724137931","true"
"Tcp","4","75960","54","80","-1","17","55000","1999","401552","200.0","17.232758620689655","false"
"Tcp","4","75960","74","80","-1","2","5471000","2001","401680","200.0","17.25","true"
"Tcp","4","75960","74","80","-1","2","5619000","2003","401828","200.0","17.267241379310345","true"
"Tcp","4","75960","74","80","-1","2","6034000","2005","401976","200.0","17.28448275862069","true"
"Tcp","4","75960","74","80","-1","2","5972000","2007","402124","200.0","17.153846153846153","true"
"Tcp","4","75960","74","80","-1","2","5994000","2009","402272","200.0","17.17094017094017","true"
"Tcp","4","75960","74","80","-1","2","6002000","2011","402420","200.0","17.188034188034187","true"
"Tcp","4","75960","74","80","-1","2","5979000","2013","402568","199.0","17.205128205128204","true"
"Tcp","4","75960","74","80","-1","2","6008000","2015","402716","199.0","17.22222222222222","true"
"Tcp","4","75961","74","80","-1","2","7042000","2017","402864","199.0","17.23931623931624","true"
"Tcp","4","75961","74","80","-1","2","5996000","2019","403012","199.0","17.256410256410255","true"
"Tcp","4","75961","74","80","-1","2","6017000","2022","403234","199.0","17.28205128205128","true"
"Tcp","4","75961","74","80","-1","2","6014000","2024","403382","199.0","17.299145299145298","true"
"Tcp","4","75961","74","80","-1","2","6009000","2025","403456","199.0","17.307692307692307","true"
"Tcp","4","75961","74","80","-1","2","6650000","2028","403678","199.0","17.333333333333332","true"
"Tcp","4","75961","74","80","-1","2","6047000","2029","403752","198.0","17.34188034188034","true"
"Tcp","4","75961","74","80","-1","2","6037000","2031","403900","198.0","17.21186440677966","true"
"Tcp","4","75961","74","80","-1","2","5598000","2033","404048","198.0","17.228813559322035","true"
"Tcp","4","75961","66","80","-1","16","7320000","2035","404188","198.0","17.24576271186441","true"
"Tcp","4","75961","74","80","-1","2","5982000","2037","404336","198.0","17.26271186440678","true"
"Tcp","4","75961","66","80","-1","16","61000","2039","404476","198.0","17.279661016949152","true"
"Tcp","4","75962","74","80","-1","2","67000","2042","404690","198.0","17.305084745762713","true"
"Tcp","4","75962","66","80","-1","16","1940000","2043","404756","198.0","17.3135593220339","true"
"Tcp","4","75962","74","80","-1","2","4271000","2045","404904","197.0","17.33050847457627","true"
"Tcp","4","75962","66","80","-1","16","35000","2047","405036","197.0","17.347457627118644","true"
"Tcp","4","75962","66","80","-1","16","4977000","2049","405176","197.0","17.364406779661017","true"
"Tcp","4","75962","74","80","-1","2","51000","2052","405390","197.0","17.389830508474578","true"
"Tcp","4","75962","66","80","-1","16","4021000","2054","405530","197.0","17.406779661016948","true"
"Tcp","4","75962","66","80","-1","16","3996000","2055","405596","197.0","17.26890756302521","true"
"Tcp","4","75962","66","80","-1","16","56000","2057","405736","197.0","17.285714285714285","true"
"Tcp","4","75962","66","80","-1","16","59000","2059","405876","197.0","17.30252100840336","true"
"Tcp","4","75962","66","80","-1","16","57000","2062","406082","196.0","17.327731092436974","true"
"Tcp","4","75962","74","80","-1","2","42000","2063","406156","196.0","17.33613445378151","true"
"Tcp","4","75962","66","80","-1","16","5927000","2065","406296","196.0","17.352941176470587","true"
"Tcp","4","75963","66","80","-1","16","34000","2067","406436","196.0","17.369747899159663","true"
"Tcp","4","75963","66","80","-1","16","4961000","2069","406576","196.0","17.386554621848738","true"
"Tcp","4","75963","74","80","-1","2","78000","2072","406790","196.0","17.41176470588235","true"
"Tcp","4","75963","66","80","-1","16","41000","2073","406856","196.0","17.42016806722689","true"
"Tcp","4","75963","66","80","-1","16","54000","2076","407062","196.0","17.445378151260503","true"
"Tcp","4","75963","74","80","-1","2","2951000","2077","407136","196.0","17.45378151260504","true"
"Tcp","4","75963","74","80","-1","2","5948000","2080","407350","195.0","17.478991596638654","true"
"Tcp","4","75963","66","80","-1","16","5007000","2081","407416","195.0","17.341666666666665","true"
"Tcp","4","75963","74","80","-1","2","34000","2083","407556","195.0","17.358333333333334","true"
"Tcp","4","75963","66","80","-1","16","1993000","2085","407696","195.0","17.375","true"
"Tcp","4","75963","74","80","-1","2","3956000","2087","407836","195.0","17.391666666666666","true"
"Tcp","4","75963","66","80","-1","16","5008000","2089","407976","195.0","17.408333333333335","true"
"Tcp","4","75963","74","80","-1","2","53000","2092","408190","195.0","17.433333333333334","true"
"Tcp","4","75964","66","80","-1","16","3883000","2093","408256","195.0","17.441666666666666","true"
"Tcp","4","75964","66","80","-1","16","2947000","2095","408396","194.0","17.458333333333332","true"
"Tcp","4","75964","66","80","-1","16","57000","2097","408536","194.0","17.475","true"
"Tcp","4","75964","66","80","-1","16","79000","2100","408750","194.0","17.5","true"
"Tcp","4","75964","74","80","-1","2","5919000","2101","408824","194.0","17.508333333333333","true"
"Tcp","4","75964","66","80","-1","16","85000","2103","408956","194.0","17.525","true"
"Tcp","4","75964","74","80","-1","2","6863000","2105","409104","194.0","17.39669421487603","true"
"Tcp","4","75964","66","80","-1","16","67000","2108","409310","194.0","17.421487603305785","true"
"Tcp","4","75964","74","80","-1","2","6030000","2110","409458","194.0","17.43801652892562","true"
"Tcp","4","75964","66","80","-1","16","61000","2111","409524","193.0","17.446280991735538","true"
"Tcp","4","75964","66","80","-1","16","31000","2113","409656","193.0","17.462809917355372","true"
"Tcp","4","75965","74","80","-1","2","60000","2116","409870","193.0","17.487603305785125","true"
"Tcp","4","75965","66","80","-1","16","4948000","2117","409936","193.0","17.49586776859504","true"
"Tcp","4","75965","66","80","-1","16","3959000","2119","410076","193.0","17.512396694214875","true"
"Tcp","4","75965","74","80","-1","2","6006000","2121","410224","193.0","17.52892561983471","true"
"Tcp","4","75965","66","80","-1","16","61000","2123","410356","193.0","17.545454545454547","true"
"Tcp","4","75965","74","80","-1","2","56000","2126","410570","193.0","17.570247933884296","true"
"Tcp","4","75965","66","80","-1","16","35000","2127","410636","193.0","17.578512396694215","true"
"Tcp","4","75965","66","80","-1","16","5001000","2129","410776","192.0","17.450819672131146","true"
"Tcp","4","75965","74","80","-1","2","2937000","2132","410990","192.0","17.475409836065573","true"
"Tcp","4","75965","66","80","-1","16","74000","2133","411056","192.0","17.483606557377048","true"
"Tcp","4","75965","66","80","-1","16","61000","2135","411196","192.0","17.5","true"
"Tcp","4","75965","66","80","-1","16","2025000","2137","411336","192.0","17.516393442622952","true"
"Tcp","4","75966","74","80","-1","2","52000","2139","411476","192.0","17.5327868852459","true"
"Tcp","4","75966","66","80","-1","16","66000","2141","411608","192.0","17.549180327868854","true"
"Tcp","4","75966","74","80","-1","2","5901000","2143","411756","192.0","17.565573770491802","true"
"Tcp","4","75966","66","80","-1","16","54000","2145","411888","192.0","17.581967213114755","true"
"Tcp","4","75966","66","80","-1","16","1894000","2147","412028","191.0","17.598360655737704","true"
"Tcp","4","75966","66","80","-1","16","53000","2149","412168","191.0","17.614754098360656","true"
"Tcp","4","75966","66","80","-1","16","2966000","2151","412300","191.0","17.631147540983605","true"
"Tcp","4","75966","66","80","-1","16","71000","2154","412506","191.0","17.51219512195122","true"
"Tcp","4","75966","74","80","-1","2","35000","2155","412580","191.0","17.520325203252032","true"
"Tcp","4","75967","66","80","-1","16","5018000","2185","414648","189.0","17.620967741935484","true"
"Tcp","4","75967","74","80","-1","2","5018000","2185","414648","189.0","17.620967741935484","true"
"Tcp","4","75967","66","80","-1","16","5018000","2185","414648","189.0","17.620967741935484","true"
"Tcp","4","75967","66","80","-1","16","5018000","2185","414648","189.0","17.620967741935484","true"
"Tcp","4","75967","74","80","-1","2","5018000","2185","414648","189.0","17.620967741935484","true"
"Tcp","4","75967","66","80","-1","16","5018000","2185","414648","189.0","17.620967741935484","true"
"Tcp","4","75967","66","80","-1","16","5018000","2185","414648","189.0","17.620967741935484","true"
"Tcp","4","75967","74","80","-1","2","83000","2186","414714","189.0","17.629032258064516","true"
"Tcp","4","75967","66","80","-1","16","83000","2186","414714","189.0","17.629032258064516","true"
"Tcp","4","75967","66","80","-1","16","83000","2186","414714","189.0","17.629032258064516","true"
"Tcp","4","75967","66","80","-1","16","83000","2186","414714","189.0","17.629032258064516","true"
"Tcp","4","75967","66","80","-1","16","83000","2186","414714","189.0","17.629032258064516","true"
"Tcp","4","75967","74","80","-1","2","83000","2186","414714","189.0","17.629032258064516","true"
"Tcp","4","75967","66","80","-1","16","83000","2186","414714","189.0","17.629032258064516","true"
"Tcp","4","75967","74","80","-1","2","83000","2186","414714","189.0","17.629032258064516","true"
"Tcp","4","75967","66","80","-1","16","83000","2186","414714","189.0","17.629032258064516","true"
"Tcp","4","75967","74","80","-1","2","34000","2187","414780","189.0","17.637096774193548","true"
"Tcp","4","75967","66","80","-1","16","34000","2187","414780","189.0","17.637096774193548","true"
"Tcp","4","75967","66","80","-1","16","34000","2187","414780","189.0","17.637096774193548","true"
"Tcp","4","75967","66","80","-1","16","34000","2187","414780","189.0","17.637096774193548","true"
"Tcp","4","75967","66","80","-1","16","34000","2187","414780","189.0","17.637096774193548","true"
"Tcp","4","75967","74","80","-1","2","34000","2187","414780","189.0","17.637096774193548","true"
"Tcp","4","75967","74","80","-1","2","34000","2187","414780","189.0","17.637096774193548","true"
"Tcp","4","75967","66","80","-1","16","34000","2187","414780","189.0","17.637096774193548","true"
"Tcp","4","75967","66","80","-1","16","34000","2187","414780","189.0","17.637096774193548","true"
"Tcp","4","75967","74","80","-1","2","32000","2188","414846","189.0","17.64516129032258","true"
"Tcp","4","75967","74","80","-1","2","32000","2188","414846","189.0","17.64516129032258","true"
"Tcp","4","75967","66","80","-1","16","32000","2188","414846","189.0","17.64516129032258","true"
"Tcp","4","75967","74","80","-1","2","32000","2188","414846","189.0","17.64516129032258","true"
"Tcp","4","75967","66","80","-1","16","32000","2188","414846","189.0","17.64516129032258","true"
"Tcp","4","75967","66","80","-1","16","32000","2188","414846","189.0","17.64516129032258","true"
"Tcp","4","75967","66","80","-1","16","32000","2188","414846","189.0","17.64516129032258","true"
"Tcp","4","75967","74","80","-1","2","31000","2189","414920","189.0","17.653225806451612","true"
"Tcp","4","75968","66","80","-1","16","1994000","2191","415060","189.0","17.669354838709676","true"
"Tcp","4","75968","74","80","-1","2","6056000","2194","415266","189.0","17.693548387096776","true"
"Tcp","4","75968","74","80","-1","2","73000","2195","415340","189.0","17.701612903225808","true"
"Tcp","4","75968","66","80","-1","16","4989000","2197","415480","189.0","17.717741935483872","true"
"Tcp","4","75968","74","80","-1","2","34000","2199","415620","189.0","17.733870967741936","true"
"Tcp","4","75968","66","80","-1","16","48000","2201","415760","188.0","17.75","true"
"Tcp","4","75968","66","80","-1","16","47000","2204","415958","188.0","17.774193548387096","true"
"Tcp","4","75968","66","80","-1","16","33000","2205","416024","188.0","17.782258064516128","true"
"Tcp","4","75968","66","80","-1","16","51000","2208","416238","188.0","17.664","true"
"Tcp","4","75968","66","80","-1","16","88000","2209","416304","188.0","17.672","true"
"Tcp","4","75968","66","80","-1","16","51000","2211","416436","188.0","17.688","true"
"Tcp","4","75968","66","80","-1","16","33000","2213","416568","188.0","17.704","true"
"Tcp","4","75968","66","80","-1","16","31000","2215","416700","188.0","17.72","true"
"Tcp","4","75968","74","80","-1","2","5004000","2218","416906","187.0","17.744","true"
"Tcp","4","75969","74","80","-1","2","69000","2219","416980","187.0","17.752","true"
"Tcp","4","75969","66","80","-1","16","1994000","2221","417120","187.0","17.768","true"
"Tcp","4","75969","66","80","-1","16","33000","2223","417252","187.0","17.784","true"
"Tcp","4","75969","74","80","-1","2","3904000","2225","417392","187.0","17.8","true"
"Tcp","4","75969","66","80","-1","16","35000","2228","417598","187.0","17.824","true"
"Tcp","4","75969","74","80","-1","2","3940000","2230","417738","187.0","17.84","true"
"Tcp","4","75969","66","80","-1","16","73000","2231","417804","187.0","17.848","true"
"Tcp","4","75969","74","80","-1","2","6005000","2234","418018","187.0","17.872","true"
