"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","exp(subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)).enc_timed","exp(subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)).enc_count","exp(subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)).enc_tsize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)).enc_asize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination,org.jnetpcap.protocol.tcpip.Tcp.destination)filter(org.jnetpcap.protocol.tcpip.Tcp.flags==hex:02)).enc_rateps","attack"
"Tcp","4","76791","108","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76791","104","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76791","89","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76792","82","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76792","101","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76792","98","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76792","81","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76792","105","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76792","107","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76792","97","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76792","97","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76792","96","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76792","113","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76792","100","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76792","96","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76792","75","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76792","82","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76792","108","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76792","86","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76793","99","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76793","100","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76793","109","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76793","112","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76793","102","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76793","93","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76793","87","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76793","113","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76793","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76793","93","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76793","104","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76793","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76793","98","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76793","76","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76793","102","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76794","97","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76794","99","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76794","98","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76794","101","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76794","90","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76794","102","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76794","98","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76794","101","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76794","100","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76794","78","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76794","92","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76794","112","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76794","88","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76794","107","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76794","111","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76794","97","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76795","79","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76795","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76795","102","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76795","102","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76795","104","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76795","81","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Icmp","4","76795","74","-1","-1","-1","-1","-1","-1","-1.0","-1.0","false"
"Icmp","4","76795","74","-1","-1","-1","-1","-1","-1","-1.0","-1.0","false"
"Icmp","4","76795","74","-1","-1","-1","-1","-1","-1","-1.0","-1.0","false"
"Tcp","4","76796","74","80","-1","2","3000003000","4639","339638","73.0","4.956196581196581","true"
"Icmp","4","76797","74","-1","-1","-1","-1","-1","-1","-1.0","-1.0","false"
"Icmp","4","76798","74","-1","-1","-1","-1","-1","-1","-1.0","-1.0","false"
"Icmp","4","76799","74","-1","-1","-1","-1","-1","-1","-1.0","-1.0","false"
"Tcp","4","76801","99","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76801","91","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76801","111","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76801","108","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76801","85","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76801","103","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76801","75","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76801","101","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76801","101","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76801","91","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76801","86","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76802","96","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76802","92","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76802","106","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76802","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76802","116","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76802","94","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76802","108","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76802","100","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76802","84","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76802","79","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76802","101","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76802","101","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76802","106","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76802","103","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76802","89","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76803","94","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76803","89","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76803","84","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76803","97","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76803","89","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76803","78","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76803","104","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76803","81","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76803","105","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76803","94","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76803","99","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76803","97","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76803","86","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76803","85","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76803","82","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76803","90","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76804","80","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76804","93","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76804","94","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76804","87","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76804","104","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76804","109","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76804","105","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76804","103","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76804","94","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76804","91","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76804","101","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76804","99","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76804","81","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76804","86","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76804","77","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76805","92","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76805","80","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76805","74","80","-1","2","3000006000","4641","339786","73.0","4.911111111111111","true"
"Icmp","4","76805","74","-1","-1","-1","-1","-1","-1","-1.0","-1.0","false"
"Tcp","4","76805","74","80","-1","2","2999990000","4642","339860","73.0","4.912169312169312","true"
"Icmp","4","76806","74","-1","-1","-1","-1","-1","-1","-1.0","-1.0","false"
"Tcp","4","76808","74","80","-1","2","3000421000","4643","339934","73.0","4.897679324894515","true"
"Icmp","4","76809","74","-1","-1","-1","-1","-1","-1","-1.0","-1.0","false"
"Tcp","4","76811","74","80","-1","2","2999998000","4644","340008","73.0","4.883280757097792","true"
"Tcp","4","76811","81","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76811","107","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76811","96","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76811","105","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76811","89","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76811","100","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76811","92","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76811","93","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76811","87","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76811","75","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76812","93","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76812","84","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76812","92","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76812","91","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76812","91","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76812","112","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76812","88","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76812","90","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76812","76","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76812","111","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76812","108","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76812","90","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76812","96","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76812","91","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76812","77","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76812","98","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76813","96","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76813","102","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76813","81","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76813","88","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76813","80","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76813","90","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76813","100","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76813","103","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76813","87","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76813","77","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76813","106","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76813","93","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76813","81","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76813","97","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76813","99","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76814","90","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76814","83","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76814","97","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76814","102","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76814","93","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76814","98","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76814","102","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76814","86","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76814","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76814","97","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76814","77","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76814","105","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76814","90","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76814","105","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76814","87","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76814","89","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76815","109","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76815","98","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76815","93","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76815","93","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76815","107","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76815","78","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76815","92","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76815","85","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76815","90","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76815","100","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76815","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76815","94","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76815","94","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76815","85","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76815","104","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76816","100","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76816","93","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76816","106","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Icmp","4","76816","74","-1","-1","-1","-1","-1","-1","-1.0","-1.0","false"
"Tcp","4","76816","74","80","-1","2","3000605000","4645","340082","73.0","4.858786610878661","true"
"Icmp","4","76816","74","-1","-1","-1","-1","-1","-1","-1.0","-1.0","false"
"Tcp","4","76817","74","80","-1","2","3000004000","4646","340156","73.0","4.8547544409613375","true"
"Icmp","4","76818","74","-1","-1","-1","-1","-1","-1","-1.0","-1.0","false"
"Tcp","4","76821","98","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76821","88","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76821","103","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76821","88","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76821","99","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76821","91","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76821","96","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76821","93","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76821","90","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76821","96","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76821","94","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76822","85","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76822","87","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76822","97","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76822","94","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76822","86","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76822","98","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76822","104","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76822","102","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76822","80","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76822","100","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76822","103","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76822","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76822","112","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76822","89","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76822","82","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76823","90","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76823","75","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76823","86","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76823","98","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76823","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76823","92","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76823","106","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76823","94","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76823","113","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76823","85","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76823","102","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76823","88","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76823","83","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76823","88","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76823","102","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76824","86","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76824","101","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76824","98","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76824","102","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76824","89","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76824","81","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76824","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76824","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76824","111","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76824","94","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76824","86","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76824","111","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76824","74","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76824","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76824","90","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76824","102","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76825","92","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76825","93","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76825","97","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76825","99","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76825","94","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76825","88","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76825","94","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76825","91","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76825","82","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76825","88","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76825","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76825","80","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76825","91","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76825","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76825","88","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76825","78","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76826","97","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76826","78","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76826","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76826","96","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76826","112","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76826","107","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76826","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76826","85","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76826","98","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76826","83","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76826","111","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76826","98","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76826","101","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76826","83","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76826","81","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76826","92","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76827","90","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76827","98","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76827","103","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76827","91","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76827","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76827","82","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76827","85","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76827","102","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76827","81","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76827","107","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76827","98","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76827","90","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76827","104","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76827","98","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76827","88","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76828","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76828","95","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76828","94","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76828","104","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76828","92","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
"Tcp","4","76828","96","80","-1","24","-1","-1","-1","-1.0","-1.0","true"
